humidity,precipitation,pressure,temperature,windDirection,windSpeed,time,lat,lon,stationID,stationName
45,0,1013.5,27.1,W,25.2,2015-08-03T17:00:00,40.71492222,-7.89592222,560,Viseu (AerÃ³dromo)
60,0,-99,24.1,N,20.9,2015-08-03T17:00:00,37.58195833,-8.74286944,788,Zambujeira
-99,0,-99,32.8,---,-99,2015-08-03T17:00:00,39.86666667,-7.01666667,803,Zebreira
42,0,-99,31.2,NW,18.4,2015-08-03T18:00:00,38.36666667,-8.48333333,776,"AlcÃ¡cer do Sal, Barrosinha"
-99,0,-99,24.3,NW,13.3,2015-08-03T18:00:00,39.51666667,-8.96666667,726,AlcobaÃ§a
-99,0,-99,29.8,SE,16.9,2015-08-03T18:00:00,37.43333333,-7.76666667,865,"Alcoutim, Mart.Longo"
62,0,-99,24.3,N,7.9,2015-08-03T18:00:00,37.31675278,-8.80001667,789,Aljezur
-99,0,-99,27.4,NW,14.4,2015-08-03T18:00:00,38.617111,-9.212804,773,"Almada, P.Rainha"
-99,0,-99,31.5,NW,23.8,2015-08-03T18:00:00,37.946806,-8.394504,783,Alvalade
38,0,-99,31.2,W,21.2,2015-08-03T18:00:00,39.46666667,-8.05,812,Alvega
31,-99,-99,33.1,S,10.8,2015-08-03T18:00:00,38.2007,-7.2261,851,Amareleja
76,0,-99,24.3,NW,8.6,2015-08-03T18:00:00,40.438852,-8.439996,705,Anadia
62,0,1021.9,24.5,SE,11.9,2015-08-03T18:00:00,38.6659435,-27.216567,511,Angra do HeroÃ­smo
-99,0,-99,26.3,NW,24.1,2015-08-03T18:00:00,39.9,-8.4,716,AnsiÃ£o
67,0,-99,23.8,NW,7.6,2015-08-03T18:00:00,40.93333333,-8.25,669,Arouca
83,0,-99,21.9,NW,7.2,2015-08-03T18:00:00,40.63529722,-8.65958333,702,Aveiro (Universidade)
37,0,-99,31.5,NW,17.6,2015-08-03T18:00:00,39.1,-7.86666667,824,"Avis, Benavila (Esc. Abreu Callado)"
55,0,-99,26.7,---,-99,2015-08-03T18:00:00,38.65435,-9.067241,928,Barreiro
59,0,-99,25.2,N,20.2,2015-08-03T18:00:00,38.67448611,-9.04766111,766,"Barreiro, Lavradio"
38,0,1012.5,32.2,NW,0.7,2015-08-03T18:00:00,38.02493056,-7.867275,562,Beja
-99,0,-99,24.2,---,-99,2015-08-03T18:00:00,41.56678056,-8.45003056,622,"Braga, Merelim"
35,0,1011,29.5,W,16.2,2015-08-03T18:00:00,41.80388889,-6.74283889,575,BraganÃ§a
-99,0,1018,21.5,---,15.5,2015-08-03T18:00:00,39.38,-9.40737778,531,Cabo Carvoeiro
89,0,-99,20.5,---,-99,2015-08-03T18:00:00,38.70900833,-9.48538333,765,Cabo Raso
67,0,-99,24.7,W,9.7,2015-08-03T18:00:00,41.71666667,-8.01666667,619,Cabril
43,0,-99,26.5,W,9,2015-08-03T18:00:00,41.23333333,-7.28333333,644,CarrazÃªda de AnsiÃ£es
32,0,1012.6,30.9,W,18.4,2015-08-03T18:00:00,39.83339444,-7.46678889,570,Castelo Branco
83,0,-99,22.5,S,17.3,2015-08-03T18:00:00,37.21666667,-7.45,867,Castro Marim (RN Sapal)
39,0,-99,32.1,S,13.3,2015-08-03T18:00:00,37.57655833,-7.97211389,864,"Castro Verde, N.Corvo"
43,0,1014,29,W,16.6,2015-08-03T18:00:00,41.72516667,-7.46540833,616,Chaves (AerÃ³dromo)
-99,0,1017,24.3,NW,18.7,2015-08-03T18:00:00,40.15006944,-8.46669167,548,Coimbra (AerÃ³dromo)
61,0,-99,25.4,---,-99,2015-08-03T18:00:00,40.2134694,-8.45515277,707,"Coimbra, Bencanta"
52,0,-99,28.5,NW,22.3,2015-08-03T18:00:00,38.94096667,-8.51073611,744,Coruche (Est. de Regadio - I.N.I.A.)
-99,0,1018.8,24.3,---,0,2015-08-03T18:00:00,39.67389,-31.11362,502,Corvo (AerÃ³dromo)
43,0,1011.2,29.3,W,15.8,2015-08-03T18:00:00,40.264309,-7.482302,687,CovilhÃ£ (AerÃ³dromo)
81,0,-99,22.8,---,12.6,2015-08-03T18:00:00,40.445955,-8.76168055,704,Dunas de Mira
51,0,-99,32.3,SW,13,2015-08-03T18:00:00,38.8908,-7.13976111,835,Elvas
-99,0,-99,31.2,W,10.4,2015-08-03T18:00:00,38.86666667,-7.51666667,837,Estremoz
-99,0,1012.9,32.7,NW,19.8,2015-08-03T18:00:00,38.53336389,-7.88338056,558,Ã‰vora (AerÃ³dromo)
24,0,-99,29.4,W,25.6,2015-08-03T18:00:00,40.75,-6.88333333,671,Fig. de Castelo Rodrigo (Vila Torpim)
87,0,1015.2,21.3,S,7.2,2015-08-03T18:00:00,37.016579,-7.971953,554,Faro (Aeroporto)
76,0,-99,23.7,NW,13.7,2015-08-03T18:00:00,40.139764,-8.805945,713,"Figueira da Foz, Vila Verde"
91,0,1018.6,24.5,S,18.7,2015-08-03T18:00:00,39.45819,-31.1301,501,Flores (Aeroporto)
59,0,1020.8,25.5,SW,9,2015-08-03T18:00:00,32.64786,-16.888,522,Funchal
31,-99,-99,27.9,NW,23.4,2015-08-03T18:00:00,40.14063611,-7.55362778,698,FundÃ£o
69,0,1021.5,24.7,SW,13.7,2015-08-03T18:00:00,39.09036,-28.02852,912,Graciosa (AerÃ³dromo)
37,0,-99,25,W,25.2,2015-08-03T18:00:00,40.53333333,-7.26666667,683,Guarda
62,0,1022.3,24.3,S,8.6,2015-08-03T18:00:00,38.540781,-28.63225,506,Horta (Obs. PrÃ­ncipe Alberto MÃ³naco)
66,0,-99,25.8,---,-99,2015-08-03T18:00:00,39.744764,-8.810466,916,Leiria (Cidade)
73,0,-99,23.7,NW,18,2015-08-03T18:00:00,39.780553,-8.818166,718,Leiria (AerÃ³dromo)
62,0,1016,25.6,N,22.3,2015-08-03T18:00:00,38.78,-9.12830278,579,Lisboa (G.Coutinho)
60,0,1015.9,26,NW,23,2015-08-03T18:00:00,38.74,-9.14965278,535,Lisboa (GeofÃ­sico)
60,0,-99,25.4,---,-99,2015-08-03T18:00:00,38.77,-9.158279,921,"Lisboa, Alvalade"
54,0,-99,26.9,---,4.3,2015-08-03T18:00:00,38.75,-9.13,924,"Lisboa, EstefÃ¢nea"
56,0,-99,26.6,---,16.9,2015-08-03T18:00:00,38.70956,-9.18283,762,"Lisboa, Tapada da Ajuda"
50,0,-99,27.3,NW,13,2015-08-03T18:00:00,40.143922,-8.244066,697,LousÃ£ (AerÃ³dromo)
70,0,-99,21.3,NW,10.1,2015-08-03T18:00:00,41.14585,-8.2490333,657,Luzim
-99,0,-99,29.7,W,21.6,2015-08-03T18:00:00,41.56666667,-6.78333333,633,"Macedo de Cavaleiros, Bagueixe"
98,0,-99,13.5,NE,18.4,2015-08-03T18:00:00,32.71666667,-16.91666667,973,"Madeira, Areeiro"
65,0,-99,17.6,---,-99,2015-08-03T18:00:00,32.75646944,-17.0576888,970,"Madeira, Bica da Cana"
57,0,-99,25,S,14.4,2015-08-03T18:00:00,32.81666667,-17.26666667,990,"Madeira, Calheta"
59,0,-99,24.3,---,12.2,2015-08-03T18:00:00,32.63655,-16.935592,971,"Funchal, Lido"
81,0,-99,19.4,NE,16.9,2015-08-03T18:00:00,32.831,-17.202,980,"Madeira, Lombo da TerÃ§a"
55,0,-99,26.5,SW,15.8,2015-08-03T18:00:00,32.681502,-17.104167,986,"Madeira, Ponta do Sol"
65,0,-99,24.2,---,9.7,2015-08-03T18:00:00,32.867477,-17.171373,956,"Madeira, Porto Moniz"
66,0,-99,21.6,---,-99,2015-08-03T18:00:00,32.6629722,-17.01503611,984,"Madeira, Quinta Grande"
68,0,-99,25.4,N,6.5,2015-08-03T18:00:00,32.83446944,-16.906219,960,"Madeira, S. Jorge, Santana"
59,0,-99,25.4,N,7.2,2015-08-03T18:00:00,32.747,-16.706,978,"Madeira, CaniÃ§al, S. LourenÃ§o"
74,0,-99,22.9,---,-99,2015-08-03T18:00:00,32.808238,-16.8864166,965,"Madeira, Santana"
71,0,-99,20.1,---,0,2015-08-03T18:00:00,32.7258972,-16.816822,975,"Madeira, Santo da Serra"
69,0,-99,25.8,---,-99,2015-08-03T18:00:00,32.8001833,-17.044722,967,"Madeira, SÃ£o Vicente"
33,0,-99,31.4,SE,11.5,2015-08-03T18:00:00,37.75,-7.55,863,"MÃ©rtola, Vale Formoso"
-99,0,-99,30.9,W,22.7,2015-08-03T18:00:00,41.51666667,-6.28333333,635,Miranda do Douro
36,0,-99,31.4,NW,27.4,2015-08-03T18:00:00,41.51478611,-7.19083889,632,Mirandela
18,0,-99,29.9,W,36,2015-08-03T18:00:00,41.33333333,-6.73333333,637,Mogadouro
47,-99,-99,25.3,NW,7.9,2015-08-03T18:00:00,40.98333333,-7.6,663,Moimenta da Beira
68,0,-99,23.7,W,10.4,2015-08-03T18:00:00,42.06669,-8.383347,605,"MonÃ§Ã£o, Valinha"
29,0,-99,29.9,NW,20.9,2015-08-03T18:00:00,41.18333333,-7.01666667,654,Moncorvo
67,0,-99,20.8,NW,10.1,2015-08-03T18:00:00,41.82276667,-7.78797778,611,Montalegre
37,0,-99,30.6,---,9.4,2015-08-03T18:00:00,38.94068,-8.16406,826,Mora
44,0,-99,28.5,W,14.8,2015-08-03T18:00:00,40.51666667,-7.85,685,Nelas
-99,0,-99,23.9,NW,26.3,2015-08-03T18:00:00,37.55675278,-8.80001667,577,"Odemira, S. TeotÃ³nio"
60,0,1022.6,23.9,---,-99,2015-08-03T18:00:00,37.74414,-25.6953048,512,Ponta Delgada (Aeroporto)
41,0,-99,25.6,SW,8.3,2015-08-03T18:00:00,37.7464,-25.662283,513,Ponta Delgada (Obs. Afonso Chaves)
55,0,-99,23.4,NW,19.4,2015-08-03T18:00:00,40.145653,-7.92704,686,"Pampilhosa da Serra, FajÃ£o"
35,0,-99,30.1,---,12.6,2015-08-03T18:00:00,38.65079,-8.63503,767,PegÃµes
54,0,-99,-99,W,34.6,2015-08-03T18:00:00,40.41136667,-7.55865278,568,Penhas Douradas
38,0,-99,29.8,N,18.4,2015-08-03T18:00:00,41.172775,-7.5489722,655,"PinhÃ£o, Santa BÃ¡rbara"
56,0,-99,25,NW,12.6,2015-08-03T18:00:00,41.75013889,-8.56671389,615,Ponte de Lima (Escola agrÃ­cola)
37,0,1012.7,29.8,N,18.4,2015-08-03T18:00:00,39.29546944,-7.41996944,571,Portalegre
34,0,-99,32.3,---,-99,2015-08-03T18:00:00,39.2675444,-7.42088333,820,Portalegre (Cidade)
-99,0,-99,32.7,NW,10.1,2015-08-03T18:00:00,38.31666667,-7.86666667,848,"Portel, Oriola"
36,0,-99,29.2,NW,25.2,2015-08-03T18:00:00,37.149167,-8.581389,878,PortimÃ£o (AerÃ³dromo)
70,0,1020.4,25.1,NW,20.5,2015-08-03T18:00:00,33.074029,-16.34868,524,Porto Santo (Aeroporto)
65,0,-99,26.3,---,-99,2015-08-03T18:00:00,41.15257,-8.62598,903,"Porto, Massarelos"
70,0,1017.6,22.6,NW,17.6,2015-08-03T18:00:00,41.233502,-8.681332,545,Porto (Aeroporto)
-99,0,-99,23.9,---,7.9,2015-08-03T18:00:00,41.18445,-8.64445,649,"Porto, S. Gens"
-99,0,-99,28.7,NW,19.1,2015-08-03T18:00:00,39.73333333,-7.86666667,806,"ProenÃ§a-a-Nova, P.Moitas"
52,0,-99,31.6,SW,7.6,2015-08-03T18:00:00,38.484866,-7.4729166,840,"Reguengos, S.Pedro do Corval"
64,0,-99,25.7,NW,17.3,2015-08-03T18:00:00,39.35,-8.93333333,729,Rio Maior
66,0,-99,21.8,SE,6.8,2015-08-03T18:00:00,37.83256,-25.150108,932,"S. Miguel, Nordeste"
35,0,-99,29.5,W,15.5,2015-08-03T18:00:00,40.25,-7.03333333,800,"Sabugal, Martim Rei"
73,0,-99,21.1,N,31.7,2015-08-03T18:00:00,37.012835,-8.949089,533,Sagres
62,0,1020.5,25.1,SE,5.8,2015-08-03T18:00:00,32.69688,-16.77612,521,Santa Catarina (Aeroporto)
79,-99,-99,22,N,14,2015-08-03T18:00:00,39.12594166,-9.3790388,746,Santa Cruz (AerÃ³dromo)
-99,0,1022.7,24.7,W,-99,2015-08-03T18:00:00,36.967175,-25.1679,515,Santa Maria (Aeroporto)
57,0,-99,27.2,---,-99,2015-08-03T18:00:00,39.2362611,-8.68974166,733,SantarÃ©m (Cidade)
-99,0,-99,26.7,NW,18.4,2015-08-03T18:00:00,39.201216,-8.736656,734,"SantarÃ©m, Fonte Boa"
63,0,-99,23.7,SE,16.2,2015-08-03T18:00:00,38.66,-28.17,927,SÃ£o Jorge
-99,0,-99,28.2,NW,17.3,2015-08-03T18:00:00,38.61,-8.8,770,SetÃºbal (Est. de Fruticultura)
46,0,-99,29.3,---,-99,2015-08-03T18:00:00,38.54846667,-8.89066111,929,"SetÃºbal, Areias"
76,0,1015.8,21.3,---,-99,2015-08-03T18:00:00,37.954504,-8.838271,541,Sines
78,0,-99,22.9,N,5,2015-08-03T18:00:00,38.8126,-9.46,747,"Sintra, Colares"
54,0,-99,27.8,NW,24.1,2015-08-03T18:00:00,39.6,-8.36666667,724,"Tomar, Valdonas"
67,0,-99,24.9,NW,24.5,2015-08-03T18:00:00,39.04389444,-9.179,739,"Torres Vedras, Dois Portos"
34,0,-99,26.4,W,18.4,2015-08-03T18:00:00,40.78333333,-7.36666667,666,"Trancoso, Bandarra"
-99,0,-99,24.4,N,8.6,2015-08-03T18:00:00,41.96673056,-8.66676111,604,V.N.Cerveira (AerÃ³dromo)
71,0,1017.6,22.3,---,-99,2015-08-03T18:00:00,41.648875,-8.804606,551,"Viana Castelo, ChafÃ©"
26,0,-99,32.4,NW,24.1,2015-08-03T18:00:00,38.3319194,-8.04553888,847,Viana do Alentejo
59,0,1014.8,25.1,W,20.9,2015-08-03T18:00:00,41.27418611,-7.7171,567,Vila Real
53,0,-99,26.2,---,-99,2015-08-03T18:00:00,41.30898056,-7.740522,566,Vila Real (Cidade)
83,0,-99,22,---,-99,2015-08-03T18:00:00,37.1871055,-7.416325,866,Vila Real de S.AntÃ³nio
48,0,-99,26.3,NW,41.8,2015-08-03T18:00:00,41.8434,-7.0034416,612,Vinhais
51,0,-99,26.9,---,-99,2015-08-03T18:00:00,40.662738,-7.9039694,675,Viseu (Cidade)
57,0,1014.3,24.8,W,25.9,2015-08-03T18:00:00,40.71492222,-7.89592222,560,Viseu (AerÃ³dromo)
66,0,-99,22.7,N,22,2015-08-03T18:00:00,37.58195833,-8.74286944,788,Zambujeira
-99,0,-99,32.2,---,-99,2015-08-03T18:00:00,39.86666667,-7.01666667,803,Zebreira
43,0,-99,29.9,NW,14,2015-08-03T19:00:00,38.36666667,-8.48333333,776,"AlcÃ¡cer do Sal, Barrosinha"
-99,0,-99,23.6,NW,11.9,2015-08-03T19:00:00,39.51666667,-8.96666667,726,AlcobaÃ§a
-99,0,-99,28.6,SE,13,2015-08-03T19:00:00,37.43333333,-7.76666667,865,"Alcoutim, Mart.Longo"
78,0,-99,21.4,N,6.8,2015-08-03T19:00:00,37.31675278,-8.80001667,789,Aljezur
-99,0,-99,25.5,NW,14,2015-08-03T19:00:00,38.617111,-9.212804,773,"Almada, P.Rainha"
-99,0,-99,29.6,NW,21.2,2015-08-03T19:00:00,37.946806,-8.394504,783,Alvalade
48,0,-99,28.7,NW,21.6,2015-08-03T19:00:00,39.46666667,-8.05,812,Alvega
27,-99,-99,32.7,S,10.4,2015-08-03T19:00:00,38.2007,-7.2261,851,Amareleja
82,0,-99,22.7,NW,7.6,2015-08-03T19:00:00,40.438852,-8.439996,705,Anadia
63,0,1021.9,24.1,SE,10.8,2015-08-03T19:00:00,38.6659435,-27.216567,511,Angra do HeroÃ­smo
-99,0,-99,22.8,NW,22.3,2015-08-03T19:00:00,39.9,-8.4,716,AnsiÃ£o
71,0,-99,22.1,NW,5.8,2015-08-03T19:00:00,40.93333333,-8.25,669,Arouca
84,0,-99,21.5,NW,7.9,2015-08-03T19:00:00,40.63529722,-8.65958333,702,Aveiro (Universidade)
42,0,-99,29.2,NW,20.5,2015-08-03T19:00:00,39.1,-7.86666667,824,"Avis, Benavila (Esc. Abreu Callado)"
61,0,-99,25.4,---,-99,2015-08-03T19:00:00,38.65435,-9.067241,928,Barreiro
63,0,-99,24.3,NW,22.7,2015-08-03T19:00:00,38.67448611,-9.04766111,766,"Barreiro, Lavradio"
29,0,1012.8,31.2,NW,0.7,2015-08-03T19:00:00,38.02493056,-7.867275,562,Beja
-99,0,-99,23.7,---,-99,2015-08-03T19:00:00,41.56678056,-8.45003056,622,"Braga, Merelim"
46,0,1012.3,26.6,W,16.6,2015-08-03T19:00:00,41.80388889,-6.74283889,575,BraganÃ§a
-99,0,1018,21.4,---,13,2015-08-03T19:00:00,39.38,-9.40737778,531,Cabo Carvoeiro
88,0,-99,20.6,---,-99,2015-08-03T19:00:00,38.70900833,-9.48538333,765,Cabo Raso
73,0,-99,22.2,W,8.3,2015-08-03T19:00:00,41.71666667,-8.01666667,619,Cabril
55,0,-99,24,W,7.6,2015-08-03T19:00:00,41.23333333,-7.28333333,644,CarrazÃªda de AnsiÃ£es
38,0,1013.3,28.3,NW,21.2,2015-08-03T19:00:00,39.83339444,-7.46678889,570,Castelo Branco
87,0,-99,21.5,S,13.3,2015-08-03T19:00:00,37.21666667,-7.45,867,Castro Marim (RN Sapal)
36,0,-99,30.2,NW,24.1,2015-08-03T19:00:00,37.57655833,-7.97211389,864,"Castro Verde, N.Corvo"
49,0,1014.8,27.6,W,12.2,2015-08-03T19:00:00,41.72516667,-7.46540833,616,Chaves (AerÃ³dromo)
-99,0,1017.4,22.5,NW,12.6,2015-08-03T19:00:00,40.15006944,-8.46669167,548,Coimbra (AerÃ³dromo)
68,0,-99,23.9,---,-99,2015-08-03T19:00:00,40.2134694,-8.45515277,707,"Coimbra, Bencanta"
59,0,-99,27.2,NW,21.2,2015-08-03T19:00:00,38.94096667,-8.51073611,744,Coruche (Est. de Regadio - I.N.I.A.)
-99,0,1018.5,24.4,---,0,2015-08-03T19:00:00,39.67389,-31.11362,502,Corvo (AerÃ³dromo)
42,0,1011.5,29,N,12.2,2015-08-03T19:00:00,40.264309,-7.482302,687,CovilhÃ£ (AerÃ³dromo)
87,0,-99,21.3,---,10.4,2015-08-03T19:00:00,40.445955,-8.76168055,704,Dunas de Mira
48,0,-99,31.7,W,11.2,2015-08-03T19:00:00,38.8908,-7.13976111,835,Elvas
-99,0,-99,30.1,W,14.4,2015-08-03T19:00:00,38.86666667,-7.51666667,837,Estremoz
-99,0,1013.6,29.4,NW,31,2015-08-03T19:00:00,38.53336389,-7.88338056,558,Ã‰vora (AerÃ³dromo)
38,0,-99,27.7,W,24.8,2015-08-03T19:00:00,40.75,-6.88333333,671,Fig. de Castelo Rodrigo (Vila Torpim)
92,0,1015.3,20.4,S,5,2015-08-03T19:00:00,37.016579,-7.971953,554,Faro (Aeroporto)
80,0,-99,22.5,N,13.3,2015-08-03T19:00:00,40.139764,-8.805945,713,"Figueira da Foz, Vila Verde"
84,0,1018.3,25.6,S,17.3,2015-08-03T19:00:00,39.45819,-31.1301,501,Flores (Aeroporto)
62,0,1020.7,24.7,SW,7.6,2015-08-03T19:00:00,32.64786,-16.888,522,Funchal
36,-99,-99,25.6,W,19.8,2015-08-03T19:00:00,40.14063611,-7.55362778,698,FundÃ£o
70,0,1021.4,24.4,SW,12.2,2015-08-03T19:00:00,39.09036,-28.02852,912,Graciosa (AerÃ³dromo)
51,0,-99,23,W,27.4,2015-08-03T19:00:00,40.53333333,-7.26666667,683,Guarda
67,0,1022.2,23.4,SW,9,2015-08-03T19:00:00,38.540781,-28.63225,506,Horta (Obs. PrÃ­ncipe Alberto MÃ³naco)
76,0,-99,23.1,NW,14.4,2015-08-03T19:00:00,39.780553,-8.818166,718,Leiria (AerÃ³dromo)
71,0,1016.4,24,N,21.2,2015-08-03T19:00:00,38.78,-9.12830278,579,Lisboa (G.Coutinho)
66,0,1016.2,24.6,NW,28.8,2015-08-03T19:00:00,38.74,-9.14965278,535,Lisboa (GeofÃ­sico)
67,0,-99,23.9,---,-99,2015-08-03T19:00:00,38.77,-9.158279,921,"Lisboa, Alvalade"
63,0,-99,24.9,---,4.7,2015-08-03T19:00:00,38.75,-9.13,924,"Lisboa, EstefÃ¢nea"
62,0,-99,24.5,NW,13.3,2015-08-03T19:00:00,40.143922,-8.244066,697,LousÃ£ (AerÃ³dromo)
73,0,-99,20.1,W,5.4,2015-08-03T19:00:00,41.14585,-8.2490333,657,Luzim
-99,0,-99,27.1,NW,20.9,2015-08-03T19:00:00,41.56666667,-6.78333333,633,"Macedo de Cavaleiros, Bagueixe"
89,0,-99,14,NE,22,2015-08-03T19:00:00,32.71666667,-16.91666667,973,"Madeira, Areeiro"
60,0,-99,17.1,---,-99,2015-08-03T19:00:00,32.75646944,-17.0576888,970,"Madeira, Bica da Cana"
63,0,-99,23.8,W,8.6,2015-08-03T19:00:00,32.81666667,-17.26666667,990,"Madeira, Calheta"
61,0,-99,24.3,---,10.8,2015-08-03T19:00:00,32.63655,-16.935592,971,"Funchal, Lido"
86,0,-99,18.3,NE,19.4,2015-08-03T19:00:00,32.831,-17.202,980,"Madeira, Lombo da TerÃ§a"
61,0,-99,24.9,SW,17.3,2015-08-03T19:00:00,32.681502,-17.104167,986,"Madeira, Ponta do Sol"
69,0,-99,23.9,---,7.6,2015-08-03T19:00:00,32.867477,-17.171373,956,"Madeira, Porto Moniz"
68,0,-99,21.2,---,-99,2015-08-03T19:00:00,32.6629722,-17.01503611,984,"Madeira, Quinta Grande"
71,0,-99,24.2,NW,8.6,2015-08-03T19:00:00,32.83446944,-16.906219,960,"Madeira, S. Jorge, Santana"
61,0,-99,25.1,N,9,2015-08-03T19:00:00,32.747,-16.706,978,"Madeira, CaniÃ§al, S. LourenÃ§o"
76,0,-99,22.1,---,-99,2015-08-03T19:00:00,32.808238,-16.8864166,965,"Madeira, Santana"
82,0,-99,18.5,---,0.4,2015-08-03T19:00:00,32.7258972,-16.816822,975,"Madeira, Santo da Serra"
81,0,-99,23.6,---,-99,2015-08-03T19:00:00,32.8001833,-17.044722,967,"Madeira, SÃ£o Vicente"
42,0,-99,29.4,SE,12.2,2015-08-03T19:00:00,37.75,-7.55,863,"MÃ©rtola, Vale Formoso"
-99,0,-99,28.7,W,23,2015-08-03T19:00:00,41.51666667,-6.28333333,635,Miranda do Douro
46,0,-99,28.8,NW,25.6,2015-08-03T19:00:00,41.51478611,-7.19083889,632,Mirandela
32,0,-99,27,W,36.4,2015-08-03T19:00:00,41.33333333,-6.73333333,637,Mogadouro
56,-99,-99,22.6,NW,7.2,2015-08-03T19:00:00,40.98333333,-7.6,663,Moimenta da Beira
70,0,-99,23.1,W,10.4,2015-08-03T19:00:00,42.06669,-8.383347,605,"MonÃ§Ã£o, Valinha"
38,0,-99,27.4,W,18.7,2015-08-03T19:00:00,41.18333333,-7.01666667,654,Moncorvo
68,0,-99,20.1,NW,8.6,2015-08-03T19:00:00,41.82276667,-7.78797778,611,Montalegre
41,0,-99,28.8,---,8.6,2015-08-03T19:00:00,38.94068,-8.16406,826,Mora
60,0,-99,25.4,SW,15.1,2015-08-03T19:00:00,40.51666667,-7.85,685,Nelas
-99,0,-99,21,NW,24.5,2015-08-03T19:00:00,37.55675278,-8.80001667,577,"Odemira, S. TeotÃ³nio"
58,0,1022.6,23.7,---,-99,2015-08-03T19:00:00,37.74414,-25.6953048,512,Ponta Delgada (Aeroporto)
44,0,-99,24.5,SW,6.8,2015-08-03T19:00:00,37.7464,-25.662283,513,Ponta Delgada (Obs. Afonso Chaves)
70,0,-99,20.6,NW,16.9,2015-08-03T19:00:00,40.145653,-7.92704,686,"Pampilhosa da Serra, FajÃ£o"
49,0,-99,27.9,---,13.7,2015-08-03T19:00:00,38.65079,-8.63503,767,PegÃµes
62,0,-99,-99,W,30.6,2015-08-03T19:00:00,40.41136667,-7.55865278,568,Penhas Douradas
45,0,-99,27.6,N,16.2,2015-08-03T19:00:00,41.172775,-7.5489722,655,"PinhÃ£o, Santa BÃ¡rbara"
59,0,-99,23.8,NW,10.1,2015-08-03T19:00:00,41.75013889,-8.56671389,615,Ponte de Lima (Escola agrÃ­cola)
41,0,1013.1,28.2,N,19.1,2015-08-03T19:00:00,39.29546944,-7.41996944,571,Portalegre
38,0,-99,30.9,---,-99,2015-08-03T19:00:00,39.2675444,-7.42088333,820,Portalegre (Cidade)
-99,0,-99,32,NW,16.2,2015-08-03T19:00:00,38.31666667,-7.86666667,848,"Portel, Oriola"
44,0,-99,27.3,NW,22.3,2015-08-03T19:00:00,37.149167,-8.581389,878,PortimÃ£o (AerÃ³dromo)
75,0,1020.3,24.5,NW,20.9,2015-08-03T19:00:00,33.074029,-16.34868,524,Porto Santo (Aeroporto)
75,0,1018,21.1,NW,14.8,2015-08-03T19:00:00,41.233502,-8.681332,545,Porto (Aeroporto)
-99,0,-99,23,---,7.9,2015-08-03T19:00:00,41.18445,-8.64445,649,"Porto, S. Gens"
-99,0,-99,26.7,NW,19.1,2015-08-03T19:00:00,39.73333333,-7.86666667,806,"ProenÃ§a-a-Nova, P.Moitas"
47,0,-99,31.5,NW,9.7,2015-08-03T19:00:00,38.484866,-7.4729166,840,"Reguengos, S.Pedro do Corval"
82,0,-99,24.5,N,14,2015-08-03T19:00:00,39.35,-8.93333333,729,Rio Maior
66,0,-99,22.2,SE,5.8,2015-08-03T19:00:00,37.83256,-25.150108,932,"S. Miguel, Nordeste"
42,0,-99,26.5,W,10.8,2015-08-03T19:00:00,40.25,-7.03333333,800,"Sabugal, Martim Rei"
80,0,-99,20.2,N,32,2015-08-03T19:00:00,37.012835,-8.949089,533,Sagres
62,0,1020.5,25.1,SE,5,2015-08-03T19:00:00,32.69688,-16.77612,521,Santa Catarina (Aeroporto)
84,-99,-99,21.4,N,13.3,2015-08-03T19:00:00,39.12594166,-9.3790388,746,Santa Cruz (AerÃ³dromo)
-99,0,1022.7,24.2,SW,-99,2015-08-03T19:00:00,36.967175,-25.1679,515,Santa Maria (Aeroporto)
64,0,-99,25.3,---,-99,2015-08-03T19:00:00,39.2362611,-8.68974166,733,SantarÃ©m (Cidade)
-99,0,-99,25.3,NW,17.6,2015-08-03T19:00:00,39.201216,-8.736656,734,"SantarÃ©m, Fonte Boa"
64,0,-99,23.3,SE,13.7,2015-08-03T19:00:00,38.66,-28.17,927,SÃ£o Jorge
-99,0,-99,26.4,NW,15.8,2015-08-03T19:00:00,38.61,-8.8,770,SetÃºbal (Est. de Fruticultura)
59,0,-99,26.5,---,-99,2015-08-03T19:00:00,38.54846667,-8.89066111,929,"SetÃºbal, Areias"
82,0,1016,20.4,---,-99,2015-08-03T19:00:00,37.954504,-8.838271,541,Sines
82,0,-99,22.1,N,4.7,2015-08-03T19:00:00,38.8126,-9.46,747,"Sintra, Colares"
64,0,-99,25.4,NW,24.5,2015-08-03T19:00:00,39.6,-8.36666667,724,"Tomar, Valdonas"
75,0,-99,23,NW,23.8,2015-08-03T19:00:00,39.04389444,-9.179,739,"Torres Vedras, Dois Portos"
45,0,-99,24.3,W,17.3,2015-08-03T19:00:00,40.78333333,-7.36666667,666,"Trancoso, Bandarra"
-99,0,-99,24,NW,8.3,2015-08-03T19:00:00,41.96673056,-8.66676111,604,V.N.Cerveira (AerÃ³dromo)
70,0,1018,21.7,---,-99,2015-08-03T19:00:00,41.648875,-8.804606,551,"Viana Castelo, ChafÃ©"
32,0,-99,29.9,NW,29.9,2015-08-03T19:00:00,38.3319194,-8.04553888,847,Viana do Alentejo
67,0,1015.6,23.1,W,17.3,2015-08-03T19:00:00,41.27418611,-7.7171,567,Vila Real
